,0
15143,1.94375
15144,2.4242341269841274
15145,2.1957692859594498
15146,2.2721666666666667
15147,2.2414782036098417
15148,1.6003658841158839
15149,2.71
15150,2.263211474439715
15151,2.3769806461520084
15152,2.2882476959315206
15153,1.5909093129093135
15154,2.4523280197729402
15155,2.0
15156,2.108666666666667
15157,1.72
15158,2.533333333333333
15159,2.1820036886612537
15160,2.2126666666666663
15161,2.478317129509181
15162,2.258323776815718
15163,1.7901521862265874
15164,2.1731585714607
15165,2.325379358522059
15166,2.0260000000000002
15167,2.795027242918435
15168,2.4195129377779163
15169,1.3914571535812699
15170,2.3106977929723858
15171,2.7626547619047623
15172,1.361523809523809
15173,1.6061706349206348
15174,1.141484126984127
15175,2.21
15176,1.13
15177,2.3894044566544586
15178,2.421693742903826
15179,2.086221154870147
15180,2.4623793071804125
15181,2.420970988655857
15182,2.3610947857144216
15183,2.3746431092768763
15184,2.159166666666667
15185,1.8837000252499476
15186,2.3846382332614136
15187,2.4124076479076475
15188,2.1979730180278043
15189,2.398283982880145
15190,2.319211893988431
15191,1.0643988095238095
15192,2.448128856337151
15193,1.45
15194,2.0
15195,2.230966316546738
15196,2.370522761504149
15197,2.370015634765198
15198,2.19
15199,2.468805582612673
15200,2.4348333333333336
15201,2.5426666666666664
15202,2.4150228404163
15203,2.471334336517489
15204,2.039
15205,2.031858974358974
15206,2.29858152958153
15207,1.3914571535812699
15208,2.3642659942442843
15209,2.307977577977578
15210,1.787392857142857
15211,2.2406814144622986
15212,1.1627142857142858
15213,1.918422125827389
15214,2.4191200704134763
15215,2.907166666666667
15216,2.325379358522059
15217,2.4684287914026584
15218,2.309803844284734
15219,2.3869279271121324
15220,2.426969527728737
15221,1.7236480628504622
15222,2.591363275613275
15223,1.797869658119658
15224,1.28
15225,2.538272672827351
15226,2.3376453079211386
15227,2.314
15228,2.0675
15229,2.4197872276189454
15230,2.8045627705627707
15231,2.363142857142857
15232,2.62
15233,2.2991669924715934
15234,2.7277380952380956
15235,1.2778333333333334
15236,2.461771835757548
15237,2.065
15238,1.92
15239,2.3951123950954214
15240,2.2493012820512814
15241,2.2462880701599746
15242,2.531137596837287
15243,2.368041740214301
15244,2.227388888888889
15245,2.9886666666666675
15246,2.3316666666666666
15247,2.1919973522853957
15248,2.4795519214643833
15249,2.3086552733266728
15250,2.52
15251,1.9603397396915012
15252,2.376346976638573
15253,2.15873590591322
15254,2.1315
15255,2.4877618466836773
15256,2.262301198801199
15257,2.484478423537247
15258,2.3288936722289777
15259,2.050492617868772
15260,2.5073333333333334
15261,2.04
15262,2.318111500593777
15263,1.6193293650793652
15264,2.3986681473214007
15265,2.3610977627514798
15266,2.266120394867441
15267,2.546105710615095
15268,2.392695514310681
15269,2.103635037577957
15270,2.447972936383794
15271,2.457478575722281
15272,2.3966666666666665
15273,2.5011954997616757
15274,2.283804493997163
15275,1.9936544078188772
15276,2.106666666666667
15277,2.2172936507936507
15278,2.02
15279,2.279982973725622
15280,2.353689370012513
15281,2.315019052422155
15282,2.8848388278388284
15283,2.313009296604852
15284,2.2159999999999997
15285,2.1632377344877347
15286,1.985
15287,2.427430451127819
15288,2.1729585137085143
15289,2.4233432689551146
15290,1.7822080417003017
15291,2.21
15292,2.191242424242424
15293,1.8936666666666664
15294,2.0264034391534396
15295,2.6814966699966702
15296,2.479646927112152
15297,2.471496082141508
15298,2.389
15299,2.0
15300,2.272011968469115
15301,2.5937775696525693
15302,2.6764880952380947
15303,2.30626051209219
15304,2.206048599875871
15305,1.9066666666666665
15306,2.3997752589479266
15307,2.660233583795909
15308,1.3110242812742823
15309,2.9
15310,2.327357711083828
15311,2.36
15312,2.788214491964492
15313,2.5498333333333334
15314,2.055369047619048
15315,2.4898333333333333
15316,2.130320516085222
15317,2.2920947940947944
15318,2.0511666666666666
15319,2.0075555555555558
15320,2.2686138679391403
15321,1.0788888888888888
15322,2.3308884028370844
15323,2.3232977659946203
15324,2.346619047619048
15325,2.600682980890797
15326,2.2920454545454545
15327,2.1495750190756415
15328,2.3621230158730158
15329,2.403888871425803
15330,2.52
15331,2.645854256854256
15332,1.98
15333,2.4226076204575566
15334,2.223334296432832
15335,2.367655618164385
15336,2.4587116217116205
15337,1.905
15338,2.4324166666666667
15339,2.414928194652124
15340,2.0416666666666665
15341,2.66
15342,2.4631848818093145
15343,2.6003217581680955
15344,1.25
15345,2.3392698412698407
15346,1.9876190476190476
15347,2.35152533740769
15348,2.139157825233971
15349,2.404056227355816
15350,2.538628280710164
15351,2.4875256350842454
15352,2.626920024420024
15353,2.266120394867441
15354,2.325379358522059
15355,2.1719999999999997
15356,2.79
15357,2.2837309794248983
15358,2.249395887038892
15359,2.349957599409739
15360,2.4367066605629666
15361,2.0618601224618054
15362,2.0163333333333333
15363,2.1213575028949343
15364,2.126666666666667
15365,2.2105956236903044
15366,2.216666666666667
15367,1.831610028860029
15368,2.354639813850106
15369,2.5150604912164565
15370,2.698
15371,2.171778834826289
15372,2.304917974766234
15373,1.8836647254032943
15374,1.850833333333333
15375,2.5041537940766903
15376,1.7941823846088552
15377,2.5314978037342173
15378,2.045
15379,2.1675144855144857
15380,2.557727272727273
15381,1.9773333333333334
15382,1.8224218004218011
15383,2.133452380952381
15384,2.238796984110064
15385,2.0466666666666664
15386,2.3083454718668164
15387,2.4354356705386118
15388,1.9617185581379988
15389,2.552129153734795
15390,1.968452380952382
15391,2.1310000000000002
15392,2.1061882430733916
15393,2.3022799470287363
15394,1.8605785603285598
15395,2.0268333333333333
15396,2.5780506715506717
15397,1.4633333333333334
15398,2.5318120642283235
15399,2.4902472437148715
15400,2.3312171781147852
15401,1.5782004245754238
15402,2.5218582690067355
15403,2.30626051209219
15404,2.449417321851583
15405,2.4416359458924366
15406,2.2494988705021517
15407,2.422493473030238
15408,2.363178571428572
15409,1.61
15410,2.1956190476190476
15411,2.0
15412,2.2094402843888137
15413,2.0380533530796696
15414,2.5394678576049223
15415,2.3406686493638116
15416,2.508
15417,2.20926063843067
15418,2.1530793650793654
15419,1.8918333333333335
15420,2.4167870707723655
15421,2.3079389425323735
15422,2.5188571428571427
15423,2.104166666666667
15424,2.336003777516281
15425,1.2722409228198703
15426,2.321005731538265
15427,2.287824096086555
15428,2.4399193584193593
15429,2.5200669477840894
15430,2.3773367333421507
15431,2.3029976316558183
15432,2.3479196581756248
15433,2.286577810682079
15434,2.549174026771384
15435,2.210132395382395
15436,2.3810877530090595
15437,2.267232308085005
15438,2.5609605152019737
15439,1.4414679094698244
15440,2.325379358522059
15441,2.1871642416081336
15442,2.5852278726158464
15443,2.4250238095238092
15444,2.5327182056789055
15445,2.426969527728737
15446,1.79
15447,2.287824096086555
15448,2.5805110098826107
15449,2.579797619047619
15450,2.371875172604329
15451,2.3106666666666666
15452,2.530333333333333
15453,2.399733657744359
15454,2.6273939393939387
15455,2.28
15456,2.0416666666666665
15457,1.7733333333333334
15458,2.3479196581756248
15459,2.426801328769122
15460,2.136
15461,1.528833333333333
15462,1.285
15463,2.158082362082362
15464,2.622189088689089
15465,2.0759839758195033
15466,2.5518015873015876
15467,1.9181242379631862
15468,1.6151666666666669
15469,1.97
15470,2.56466236467649
15471,2.638785714285715
15472,2.333071428571429
15473,2.02
15474,2.2489298326734044
15475,1.1889920634920634
15476,2.3636352813852826
15477,2.0345
15478,2.3203333333333336
15479,2.500532446749745
15480,1.816169191919192
15481,2.0666190476190476
15482,2.4263333333333335
15483,2.661666666666666
15484,2.271063442390596
15485,2.258323776815718
15486,2.237865765733289
15487,2.41550407354084
15488,2.33111086904567
15489,2.263211474439715
15490,2.3894121041841547
15491,1.78
15492,2.404076401555906
15493,2.205269727968693
15494,2.4170903818403833
15495,2.907449522699523
15496,2.1923690476190476
15497,2.227927679913544
15498,2.497326306312106
15499,2.5615848198665843
15500,2.338090783177977
15501,2.35549222100453
15502,2.4628924787578357
15503,2.3499701725607918
15504,2.352047619047619
15505,2.326387286604853
15506,2.462670815214231
15507,2.0475
15508,1.9503665523633713
15509,2.2081785714285704
15510,2.4327097690601205
15511,2.454797161476718
15512,2.3057283171405363
15513,2.23
15514,2.351658930690413
15515,2.0825575664355984
15516,2.4466367866238468
15517,1.7483960308230226
15518,1.9887357936181462
15519,2.4713333333333334
15520,1.7693809523809525
15521,2.0468130830105014
15522,2.3908339048492318
15523,2.227467852409029
15524,2.2656309523809526
15525,2.91
15526,2.0716666666666668
15527,2.3398316762295104
15528,2.1211374155160256
15529,2.210740935391394
15530,2.6760284992785
15531,2.3045497835497835
15532,2.0892223537985917
15533,2.3335084740245815
15534,1.4402337667492466
15535,2.02
15536,2.5146911304626123
15537,2.3912153622657506
15538,2.6
15539,2.355548872180451
15540,1.9366666666666665
15541,2.304917974766234
15542,2.306270447665577
15543,2.519547785547785
15544,2.94
15545,2.2930498631449807
15546,2.340574184401772
15547,2.511559864898518
15548,2.3293393063954975
15549,2.053183180671158
15550,2.22
15551,2.285948677577322
15552,2.417186440677966
15553,1.995
15554,2.03
15555,2.339523328514745
15556,2.1838809523809526
15557,2.436913281163281
15558,2.418181818181818
15559,2.314010591241079
15560,1.01
15561,2.1986428571428567
15562,2.5270039682539687
15563,2.3642659942442843
15564,2.3036256346445567
15565,2.3769177292668098
15566,2.523186439228047
15567,2.315019052422155
15568,2.4275254118086935
15569,2.378526265329815
15570,1.2670238095238096
15571,2.653223155366666
15572,2.272532370648301
15573,2.369976393373952
15574,2.650642857142856
15575,2.282750317198938
15576,2.5309285714285714
15577,2.2644490393371415
15578,2.3527866800236468
15579,2.5357142857142865
15580,2.4233432689551146
15581,2.3810877530090595
15582,2.67304965957871
15583,2.431714387426996
15584,2.715166666666667
15585,2.320275694772019
15586,2.013070366338169
15587,2.3912153622657506
15588,1.573046197425962
15589,2.4684287914026584
15590,2.37
15591,2.4930256410256404
15592,2.7262023809523805
15593,2.229256319293545
15594,2.421693742903826
15595,2.0
15596,2.400515707043633
15597,2.3663267398617065
15598,2.2099689754689757
15599,1.6906825396825398
15600,2.3386067821067815
15601,2.0261504329004327
15602,1.0683333333333334
15603,1.9014166666666665
15604,2.306270447665577
15605,2.8366388888888885
15606,2.421693742903826
15607,2.2535169552669556
15608,1.91670413491737
15609,2.340570066566435
15610,2.2863525100763056
15611,2.473093370263229
15612,1.5064285714285717
15613,2.304917974766234
15614,2.343124275593698
15615,2.013333333333333
15616,1.244309523809524
15617,2.621541361111809
15618,2.510058420169905
15619,2.4635494966094216
15620,2.3905247604082964
15621,2.6120873015873003
15622,2.093992853628248
15623,2.3491517408509024
15624,2.0028333333333332
15625,2.403
15626,2.108333333333333
15627,2.162250835704411
15628,2.2811802560399514
15629,2.3354124527508584
15630,2.446571082300049
15631,2.313076670490416
15632,2.012
15633,1.875
15634,1.5789444444444443
15635,2.3312171781147852
15636,2.158827984923573
15637,2.325379358522059
15638,2.07
15639,2.2267984110705688
15640,2.7995
15641,2.1619570707070697
15642,2.8198333333333334
15643,2.369669152416283
15644,2.3991377759667243
15645,1.8274999999999997
15646,2.2719096718053695
15647,2.1220587215072504
15648,2.3310916778859996
15649,2.4165045833609504
15650,2.45174965340801
15651,2.357018329366108
15652,2.325379358522059
15653,2.01556795981796
15654,2.342845238095238
15655,2.421693742903826
15656,2.23
15657,1.911
15658,2.30626051209219
15659,1.94
15660,2.537387237473992
15661,2.8685483870967743
15662,2.4619012997919802
15663,2.404056227355816
15664,2.4346329615062
15665,1.9983333333333335
15666,2.154477586981189
15667,2.3796581794247094
15668,2.3631125403342863
15669,2.0322619047619046
15670,2.45956562881563
15671,2.363872928219208
15672,2.14625
15673,2.5643309026124403
15674,1.9883333333333335
15675,2.375166666666667
15676,2.334253352303706
15677,2.036686274509804
15678,2.1865048217043794
15679,2.3310916778859996
15680,1.5720000000000005
15681,2.37996202752356
15682,2.053183180671158
15683,1.4057694235588971
15684,2.1630378787878786
15685,2.326387286604853
15686,1.731046176046176
15687,2.983636363636364
15688,2.207630064380065
15689,2.252894955159754
15690,1.8420564990564996
15691,1.9
15692,2.3463333333333334
15693,2.3610977627514798
15694,2.541120417671044
15695,2.435878089977945
15696,2.549174026771384
15697,2.2407557821351975
15698,2.2371524901639996
15699,2.1
15700,2.372391550561244
15701,2.975
15702,2.033333333333333
15703,1.6844327339327336
15704,2.4396334158645656
15705,1.65
15706,2.3289075412657634
15707,2.5076710317657374
15708,2.145
15709,2.302445887445887
15710,2.1344742983998435
15711,2.08
15712,2.336883227945609
15713,2.490936147186147
15714,2.3036256346445567
15715,2.4110973030914193
15716,2.6
15717,1.8779035686535688
15718,2.438714285714286
15719,2.315019052422155
15720,2.1737857046930262
15721,2.35038987995828
15722,2.064866136736826
15723,1.657619047619047
15724,2.52647619047619
15725,1.618095876345876
15726,2.315019052422155
15727,2.385294553404111
15728,2.3785444549516943
15729,2.8842380952380955
15730,1.4111105153327757
15731,2.160275430274893
15732,1.7653928571428572
15733,2.1454166666666667
15734,2.963333333333333
15735,2.449021352920346
15736,2.1957692859594498
15737,2.4499511653375667
15738,2.3348443062789457
15739,2.3780000000000006
15740,2.340624591912452
15741,2.347087327002319
15742,2.1175621324586835
15743,2.3398316762295104
15744,2.341184166385433
15745,2.251970901369755
15746,2.325379358522059
15747,2.175239126810685
15748,2.4021900154534315
15749,1.7309170274170274
15750,2.060833333333333
15751,1.499195829505897
15752,2.457006935515989
15753,1.978095238095238
15754,2.112409186999493
15755,1.6038378549525913
15756,2.505596548671934
15757,1.6699047619047616
15758,2.311140085404791
15759,2.3075976566477494
15760,2.4284025521399584
15761,2.271285598462783
15762,2.5805110098826107
15763,2.3232977659946203
15764,2.000408458380285
15765,2.9517540792540795
15766,2.3605194421410474
15767,2.175719793773707
15768,1.3459999999999999
15769,2.3415860777196382
15770,2.0892223537985917
15771,2.03
15772,2.505915251329952
15773,2.375685260151831
15774,2.6983333333333333
15775,2.3409337428790873
15776,2.0
15777,2.599320073591065
15778,2.103582295482296
15779,2.733643842268842
15780,2.5009166666666665
15781,2.4717102957405124
15782,1.5356666666666667
15783,2.301934910819416
15784,2.4114503201961908
15785,2.4684287914026584
15786,2.433395968979789
15787,2.237774459006242
15788,2.3216197691197693
15789,2.1571263637012463
15790,2.549276398635792
15791,2.385805472305471
15792,2.3663267398617065
15793,2.549276398635792
15794,2.4405
15795,2.102
15796,2.3908339048492318
15797,2.143333333333333
15798,2.325379358522059
15799,2.4582113968327475
15800,2.2823690476190475
15801,2.364127805174169
15802,2.382678571428571
15803,2.558604978354978
15804,2.6891666666666665
15805,2.4517685170816024
15806,2.3894121041841547
15807,2.139864389233955
15808,1.13
15809,1.9709544534412955
15810,2.133
15811,2.0441967931038856
15812,2.7476666666666665
15813,2.2959436816536307
15814,2.4151954498018338
15815,2.334952380952381
15816,2.440413934592203
15817,2.340570066566435
15818,2.1384714088001946
15819,2.5609605152019737
15820,2.043447567459861
15821,2.3663267398617065
15822,2.34
15823,2.572392418789662
15824,2.3677237794434127
15825,2.315019052422155
15826,2.500301050356065
15827,2.3406686493638116
15828,2.8188290043290043
15829,2.128714271510365
15830,2.249973532692947
15831,2.1467707649671666
15832,2.3952038292389743
15833,2.0129448871810562
15834,2.3663267398617065
15835,2.3845271827150296
15836,2.3682601769063556
15837,2.99
15838,2.3409337428790873
15839,2.489772915323557
15840,2.615089013120475
15841,2.3511839387921007
15842,2.4530260558104953
15843,2.2236813186813182
15844,2.045833333333333
15845,2.706666666666666
15846,2.2848065902243144
15847,2.311098997807935
15848,1.905
15849,2.01
15850,2.3087846457596966
15851,1.54
15852,1.94
15853,2.24
15854,2.263211474439715
15855,2.8641666666666663
15856,2.2863802871964647
15857,2.113041302572278
15858,2.2833115095303107
15859,2.336321428571429
15860,2.301934910819416
15861,2.4545674603174605
15862,2.549344305548252
15863,2.3491517408509024
15864,1.1751666666666667
15865,2.2837309794248983
15866,2.315019052422155
15867,2.3642659942442843
15868,2.5570454545454537
15869,2.320275694772019
15870,2.2567049181697216
15871,2.5035907935159605
15872,2.407059420860331
15873,2.0431987734487733
15874,1.5403333333333333
15875,2.361750409141534
15876,2.378526265329815
15877,2.276329341005314
15878,2.532241477184508
15879,2.4114503201961908
15880,1.6379104481432791
15881,1.785
15882,2.268675978393525
15883,2.4896760975866568
15884,1.8356572871572867
15885,2.3079389425323735
15886,2.380659812409812
15887,2.449076611919193
15888,2.353167834411375
15889,2.573809523809524
15890,2.508065423799369
15891,1.2853775047189597
15892,2.6551919191919193
15893,2.800218253968254
15894,1.976
15895,2.1232862554112555
15896,2.4358333333333335
15897,1.2141666666666666
15898,2.294607442980657
15899,2.5670000000000006
15900,2.0936043882588002
15901,2.426437513466925
15902,2.055
15903,2.2518072303093803
15904,2.662261904761905
15905,1.6136190476190475
15906,2.7826666666666666
15907,2.4394604500784642
15908,2.535016047077734
15909,2.3610947857144216
15910,1.503
15911,2.094642857142857
15912,2.375085289204147
15913,2.492
15914,2.4105824736092183
15915,2.502129492736632
15916,2.3415860777196382
15917,2.246138674495739
15918,2.3209228298915754
15919,2.2730555555555556
15920,2.176844761735639
15921,2.671545454545454
15922,2.6693095238095235
15923,2.106310004746059
15924,2.496
15925,2.228344771281523
15926,2.3053985346453807
15927,2.320275694772019
15928,2.331513165001979
15929,1.4083333333333332
15930,2.372391550561244
15931,2.2133734811927885
15932,2.5359047619047623
15933,2.3106393882128633
15934,1.1266903653883398
15935,2.326504613034025
15936,2.048315555101933
15937,2.3699345507863314
15938,2.860833333333334
15939,2.421693742903826
15940,2.15
15941,2.2837309794248983
15942,2.343124275593698
15943,1.5386121209467132
15944,2.1801563810557734
15945,2.549276398635792
15946,2.0316666666666667
15947,1.438173293133631
15948,3.0
15949,2.2079999999999997
15950,2.662438034188034
15951,1.9404166666666667
15952,1.1434551282051282
15953,2.27
15954,2.3434281118398266
15955,2.2880643273460417
15956,2.056
15957,1.4599981511256765
15958,2.267923348150712
15959,2.154477586981189
15960,2.0693888888888887
15961,2.4202337662337667
15962,2.1222820047169897
15963,2.472083333333334
15964,2.353919273302682
15965,2.3508061105561104
15966,2.313710423479569
15967,2.31732683982684
15968,2.4197872276189454
15969,2.315019052422155
15970,2.3506099844581287
15971,2.392695514310681
15972,1.7281922799422804
15973,2.0961978741201097
15974,2.5097435897435894
15975,2.346052226413372
15976,2.427296212112682
15977,2.147682509861971
15978,2.3697509972779476
15979,2.632724505895531
15980,2.370015634765198
15981,2.4277325917546513
15982,2.4464473617575337
15983,2.509288466359732
15984,2.5094855714671622
15985,2.675375957375957
15986,2.321005731538265
15987,2.347941045405147
15988,2.4356771284271286
15989,1.85736346986347
15990,2.351658930690413
15991,1.849106948606949
15992,2.560556104437489
15993,2.5888266040675103
15994,2.15873590591322
15995,1.4893998546576888
15996,2.3398316762295104
15997,2.548438379606339
15998,1.6549999999999998
15999,2.29448088023088
16000,2.29827384532343
16001,2.251032676038196
16002,2.407059420860331
16003,2.0601666666666665
16004,1.3053174603174602
16005,2.340570066566435
16006,2.4085841504278234
16007,2.034985155054884
16008,2.218503811547929
16009,2.4105376567876577
16010,2.1652060739827768
16011,2.307531147969992
16012,2.7387722053880528
16013,2.271693153341904
16014,1.843333333333333
16015,1.9641791922604777
16016,2.1460618548118555
16017,2.3137343235049275
16018,2.3457561934197573
16019,2.4635494966094216
16020,2.566807443076659
16021,2.255386188103778
16022,2.0439834996888346
16023,2.20030001942502
16024,2.3069994939140805
16025,1.5782456987456985
16026,1.105
16027,2.3408690476190475
16028,2.2905143998714745
16029,2.6531547619047613
16030,2.05
16031,2.6485000000000003
16032,2.815
16033,1.7183597445072234
16034,2.467333333333334
16035,2.505127626355717
16036,2.282726190476191
16037,2.225281178139983
16038,2.3269242660650002
16039,2.325379358522059
16040,2.58072543485964
16041,2.353167834411375
16042,2.0583461187355887
16043,2.5852278726158464
16044,2.2606537206051005
16045,2.2765561233572074
16046,2.02
16047,2.334232013939785
16048,2.562325394909055
16049,2.6923333333333335
16050,2.3402514993637826
16051,2.267232308085005
16052,1.0
16053,2.35038987995828
16054,2.1333333333333333
16055,2.417053696303696
16056,2.4249310113356275
16057,1.7096680264180262
16058,2.4549689371708987
16059,2.611060334549985
16060,2.341184166385433
16061,2.202404765456538
16062,2.06
16063,2.6132142857142857
16064,1.8191949439449437
16065,2.3285213173114183
16066,2.301934910819416
16067,2.4200123000613485
16068,2.326536796536797
16069,2.154452380952381
16070,2.241035714285714
16071,1.8470878565722755
16072,2.304917974766234
16073,2.175160293609078
16074,1.6994444444444445
16075,2.304875801670507
16076,2.6431967846876945
16077,2.4556571967021816
16078,1.2798127705627704
16079,2.472418473347128
16080,2.213333333333333
16081,1.21
16082,2.546805652680653
16083,2.2880643273460417
16084,2.297160411483942
16085,2.327077381491338
16086,2.4457673414732235
16087,2.340570066566435
16088,2.255386188103778
16089,2.0266666666666664
16090,2.4194113090806364
16091,2.3147895529191804
16092,2.065
16093,2.303704001774672
16094,2.925
16095,2.3066726189127915
16096,2.795027242918435
16097,2.334253352303706
16098,2.1158333333333332
16099,2.272928571428572
16100,2.2930498631449807
16101,2.418578991918836
16102,2.3142345655720273
16103,2.026322510822511
16104,2.0150952380952383
16105,2.4753681004667842
16106,2.614
16107,2.31
16108,2.119367816823699
16109,1.6416666666666668
16110,2.235
16111,2.2015598593167476
16112,2.590210317460318
16113,2.385089247130133
16114,2.8570238095238096
16115,2.18
16116,1.7037857142857147
16117,2.373308454417095
16118,2.2231829004329002
16119,2.2280876623376615
16120,2.26798530380197
16121,2.210363032831875
16122,2.516031646730088
16123,1.9839949523517562
16124,2.3398316762295104
16125,1.93
16126,2.0
16127,2.097513227513227
16128,2.531137596837287
16129,2.3477708680208678
16130,2.7418048834263784
16131,1.7479326939400466
16132,2.0
16133,2.4168044733044733
16134,2.29321188881995
16135,2.320275694772019
16136,2.407059420860331
16137,2.3053985346453807
16138,2.2518072303093803
16139,1.2278531746031747
16140,2.1146666666666665
16141,2.369372710622711
16142,2.3134572674057985
16143,2.321005731538265
16144,2.3152292060248003
16145,2.548247744890371
16146,2.370443913705161
16147,2.28058358650641
16148,2.6051150793650795
16149,2.3570225062880485
16150,2.2489298326734044
16151,2.4021900154534315
16152,2.1957692859594498
16153,2.4163262784487722
16154,1.7156421356421359
16155,1.5077898307832516
16156,2.340624591912452
16157,2.4085119047619044
16158,2.5229999999999997
16159,2.258887740777017
16160,2.4635494966094216
16161,1.366666666666667
16162,1.5216666666666663
16163,2.454333333333333
16164,1.9838987150584169
16165,2.5099404761904767
16166,1.342666666666667
16167,2.5907828821231247
16168,2.3577735921012777
16169,2.31
16170,2.452
16171,2.4315
16172,2.17
16173,1.28
16174,2.3415860777196382
16175,2.4226076204575566
16176,2.2270028190763482
16177,2.620054560211817
16178,2.1964893043222573
16179,2.276329341005314
16180,1.349686289451638
16181,2.3663267398617065
16182,1.7414999999999998
16183,2.3192216189560018
16184,2.0589415584415582
16185,2.34609202971969
16186,2.3085732969276624
16187,2.2937545203334677
16188,2.2841218691546525
16189,2.253333333333333
16190,2.905472381864623
16191,2.4523280197729402
16192,2.5352536385183444
16193,2.01
16194,2.256810117970021
16195,2.725053925326806
16196,2.334253352303706
16197,2.462266279460698
16198,2.3502080254658644
16199,2.5481320346320344
16200,2.4249310113356275
16201,2.1977623274359854
16202,2.2834905830557926
16203,2.4110973030914193
16204,2.09
16205,1.9889999999999999
16206,2.0669761904761907
16207,2.3039026221586587
16208,2.3113385941543836
16209,2.1465007215007215
16210,2.511559864898518
16211,2.3846382332614136
16212,1.9118489042175368
16213,2.0623333333333336
16214,2.313009296604852
16215,2.39449208506501
16216,2.4846645643303162
16217,2.345
16218,2.71118253968254
16219,2.430960317460318
16220,2.2285986963267117
16221,2.0
16222,1.8608202321745424
16223,2.06122319442954
16224,2.020602404841535
16225,2.069166666666667
16226,2.3810877530090595
16227,2.181553458967933
16228,2.488926421658881
16229,2.1193947406387306
16230,2.2126320869639353
16231,2.7554801587301587
16232,2.01
16233,2.0
16234,2.3297403050884373
16235,2.6135714285714284
16236,2.2475119047619048
16237,1.9480208333333335
16238,2.3769806461520084
16239,2.077149695892343
16240,1.4737539682539684
16241,2.298329924976984
16242,2.359404761904762
16243,1.3659779942279942
16244,2.6234722222222224
16245,1.2855139571715437
16246,1.6038378549525913
16247,2.370443913705161
16248,2.3887116065402436
16249,2.37845994195568
16250,2.6501262626262623
16251,1.943260651629073
16252,2.318851859017352
16253,2.160773809523809
16254,1.7336666666666671
16255,2.538628280710164
16256,2.325379358522059
16257,2.040142857142857
16258,2.3409337428790873
16259,2.291642857142857
16260,2.3338018679090267
16261,1.74
16262,2.270546897546897
16263,2.659759144605971
16264,2.3338018679090267
16265,1.05
16266,2.4362944304398972
16267,2.4200123000613485
16268,2.319211893988431
16269,2.357018329366108
16270,2.3341666666666665
16271,2.938333333333334
16272,2.2630463275114976
16273,2.305
16274,2.488926421658881
16275,2.0140209790209793
16276,2.20226993513023
16277,2.71
16278,1.212271294400784
16279,2.4089380329251084
16280,2.1411655488635
16281,2.0858394938394937
16282,1.99
16283,2.366452837142229
16284,2.3395295815295816
16285,2.462195540170823
16286,2.4179590552701926
16287,2.2789505772005767
16288,2.8300786435786436
16289,2.393274463148407
16290,2.3614760185632075
16291,2.052999726580609
16292,2.3232977659946203
16293,2.549174026771384
16294,2.4197872276189454
16295,1.1315313852813857
16296,2.4226076204575566
16297,2.301934910819416
16298,2.1047999665968704
16299,2.58
16300,2.4698333333333333
16301,1.8277979188317295
16302,2.1733333333333333
16303,2.395596217256676
16304,2.819634920634921
16305,2.3846382332614136
16306,2.608421052631579
16307,2.6412142857142853
16308,2.468805582612673
16309,2.6315085252295956
16310,2.5231666666666666
16311,2.0516666666666667
16312,1.6903333333333324
16313,2.387040983526277
16314,2.0
16315,2.2567049181697216
16316,2.5805857913817625
16317,2.3338018679090267
16318,2.365437090687091
16319,2.2625
16320,2.826451659451659
16321,2.366452837142229
16322,2.28058358650641
16323,2.7015006898188485
16324,2.405590895761977
16325,1.4729592703496197
16326,2.1550038545161545
16327,1.586867580132285
16328,1.468563492063492
16329,2.30626051209219
16330,2.3409337428790873
16331,2.537387237473992
16332,2.196547619047619
16333,1.1266666666666667
16334,2.0547719298245615
16335,2.0880948671211828
16336,2.458830939768522
16337,2.68
16338,2.4110973030914193
16339,2.304917974766234
16340,2.4118571428571425
16341,2.462195540170823
16342,2.625917636763037
16343,2.0810000000000004
16344,2.39449208506501
16345,2.325379358522059
16346,2.2538333333333336
16347,2.3456071357195083
16348,2.206192326385341
16349,2.5094855714671622
16350,1.036
16351,2.373308454417095
16352,2.5609605152019737
16353,2.385936147186147
16354,2.958333333333333
16355,2.005
16356,1.8441666666666665
16357,2.4048138268142147
16358,2.248540502521813
16359,1.12
16360,2.3986681473214007
16361,2.0566666666666666
16362,2.421693742903826
16363,2.4523280197729402
16364,2.540778733250854
16365,1.7338246753246753
16366,2.06
16367,2.57
16368,2.404056227355816
16369,2.4534917910132763
16370,2.908333333333333
16371,2.346052226413372
16372,2.0433333333333334
16373,1.8179285714285718
16374,2.5274975876358234
16375,2.722666666666666
16376,1.8344015513976304
16377,2.3338018679090267
16378,2.3057283171405363
16379,2.185584637584638
16380,2.3022799470287363
16381,2.9723333333333333
16382,2.315654761904762
16383,2.4074299248347173
16384,2.119601731601732
16385,1.6257806637806629
16386,2.370015634765198
16387,1.2025
16388,2.54
16389,2.098515068265068
16390,1.9994754545188713
16391,2.3251535161416843
16392,1.5977777777777777
16393,2.3225079365079364
16394,2.284386058386059
16395,2.1852710781163447
16396,1.962797619047619
16397,2.30626051209219
16398,2.4124052336552335
16399,2.206648745210021
16400,2.431714387426996
16401,2.4035252525252524
16402,2.2143248141607272
16403,2.4249310113356275
16404,1.7098650793650796
16405,2.49743833943834
16406,2.4872374114980746
16407,2.340441198421462
16408,2.407059420860331
